$\mu_{h_1}$,$\mu_{h_2}$,$\mu_{x_1}$,$\mu_{x_2}$,success_rate
0.0,0.0,0.0,5.0,0.484
0.0,0.0,0.1,5.1,0.492
0.0,0.0,0.2,5.2,0.48
0.0,0.0,0.3,5.3,0.48
0.0,0.0,0.4,5.4,0.496
0.0,0.0,0.5,5.5,0.48
0.0,0.0,0.6,5.6,0.454
0.0,0.0,0.7,5.7,0.47
0.0,0.0,0.8,5.8,0.528
0.0,0.0,0.9,5.9,0.494
0.0,0.0,1.0,6.0,0.442
0.0,0.0,1.1,6.1,0.502
0.0,0.0,1.2,6.2,0.472
0.0,0.0,1.3,6.3,0.474
0.0,0.0,1.4,6.4,0.444
0.0,0.0,1.5,6.5,0.456
0.0,0.0,1.6,6.6,0.398
0.0,0.0,1.7,6.7,0.432
0.0,0.0,1.8,6.8,0.438
0.0,0.0,1.9,6.9,0.384
0.0,0.0,2.0,7.0,0.412
0.0,0.0,2.1,7.1,0.436
0.0,0.0,2.2,7.2,0.382
0.0,0.0,2.3,7.3,0.378
0.0,0.0,2.4,7.4,0.372
0.0,0.0,2.5,7.5,0.354
0.0,0.0,2.6,7.6,0.334
0.0,0.0,2.7,7.7,0.33
0.0,0.0,2.8,7.8,0.312
0.0,0.0,2.9,7.9,0.324
0.0,0.0,3.0,8.0,0.28
0.0,0.0,3.1,8.1,0.27
0.0,0.0,3.2,8.2,0.25
0.0,0.0,3.3,8.3,0.272
0.0,0.0,3.4,8.4,0.264
0.0,0.0,3.5,8.5,0.26
0.0,0.0,3.6,8.6,0.242
0.0,0.0,3.7,8.7,0.24
0.0,0.0,3.8,8.8,0.234
0.0,0.0,3.9,8.9,0.216
0.0,0.0,4.0,9.0,0.246
0.0,0.0,4.1,9.1,0.208
0.0,0.0,4.2,9.2,0.232
0.0,0.0,4.3,9.3,0.218
0.0,0.0,4.4,9.4,0.21
0.0,0.0,4.5,9.5,0.208
0.0,0.0,4.6,9.6,0.262
0.0,0.0,4.7,9.7,0.202
0.0,0.0,4.8,9.8,0.228
0.0,0.0,4.9,9.9,0.208
0.0,0.0,5.0,10.0,0.19
0.0,0.0,5.1,10.1,0.226
0.0,0.0,5.2,10.2,0.2
0.0,0.0,5.3,10.3,0.208
0.0,0.0,5.4,10.4,0.2
0.0,0.0,5.5,10.5,0.194
0.0,0.0,5.6,10.6,0.224
0.0,0.0,5.7,10.7,0.186
0.0,0.0,5.8,10.8,0.208
0.0,0.0,5.9,10.9,0.184
0.0,0.0,6.0,11.0,0.206
0.0,0.0,6.1,11.1,0.198
0.0,0.0,6.2,11.2,0.21
0.0,0.0,6.3,11.3,0.196
0.0,0.0,6.4,11.4,0.188
0.0,0.0,6.5,11.5,0.186
0.0,0.0,6.6,11.6,0.186
0.0,0.0,6.7,11.7,0.202
0.0,0.0,6.8,11.8,0.2
0.0,0.0,6.9,11.9,0.2
0.0,0.0,7.0,12.0,0.22
0.0,0.0,7.1,12.1,0.2
0.0,0.0,7.2,12.2,0.194
0.0,0.0,7.3,12.3,0.204
0.0,0.0,7.4,12.4,0.204
0.0,0.0,7.5,12.5,0.196
0.0,0.0,7.6,12.6,0.218
0.0,0.0,7.7,12.7,0.206
0.0,0.0,7.8,12.8,0.196
0.0,0.0,7.9,12.9,0.196
0.0,0.0,8.0,13.0,0.212
0.0,0.0,8.1,13.1,0.196
0.0,0.0,8.2,13.2,0.21
0.0,0.0,8.3,13.3,0.198
0.0,0.0,8.4,13.4,0.23
0.0,0.0,8.5,13.5,0.2
0.0,0.0,8.6,13.6,0.234
0.0,0.0,8.7,13.7,0.186
0.0,0.0,8.8,13.8,0.216
0.0,0.0,8.9,13.9,0.198
0.0,0.0,9.0,14.0,0.21
