$\sigma_{h_1}$,$\sigma_{h_2}$,$\sigma_{x_1}$,$\sigma_{x_2}$,success_rate
0.1,0.1,0.1,0.1,0.868
0.1,0.1,0.2,0.2,0.848
0.1,0.1,0.3,0.3,0.858
0.1,0.1,0.4,0.4,0.844
0.1,0.1,0.5,0.5,0.822
0.1,0.1,0.6,0.6,0.822
0.1,0.1,0.7,0.7,0.79
0.1,0.1,0.8,0.8,0.796
0.1,0.1,0.9,0.9,0.76
0.1,0.1,1.0,1.0,0.78
0.1,0.1,1.1,1.1,0.8
0.1,0.1,1.2,1.2,0.78
0.1,0.1,1.3,1.3,0.792
0.1,0.1,1.4,1.4,0.756
0.1,0.1,1.5,1.5,0.782
0.1,0.1,1.6,1.6,0.784
0.1,0.1,1.7,1.7,0.75
0.1,0.1,1.8,1.8,0.79
0.1,0.1,1.9,1.9,0.768
0.1,0.1,2.0,2.0,0.762
0.1,0.1,2.1,2.1,0.8
0.1,0.1,2.2,2.2,0.792
0.1,0.1,2.3,2.3,0.784
0.1,0.1,2.4,2.4,0.756
0.1,0.1,2.5,2.5,0.79
0.1,0.1,2.6,2.6,0.756
0.1,0.1,2.7,2.7,0.744
0.1,0.1,2.8,2.8,0.792
0.1,0.1,2.9,2.9,0.78
0.1,0.1,3.0,3.0,0.73
0.1,0.1,3.1,3.1,0.746
0.1,0.1,3.2,3.2,0.75
0.1,0.1,3.3,3.3,0.768
0.1,0.1,3.4,3.4,0.756
0.1,0.1,3.5,3.5,0.73
0.1,0.1,3.6,3.6,0.752
0.1,0.1,3.7,3.7,0.744
0.1,0.1,3.8,3.8,0.776
0.1,0.1,3.9,3.9,0.776
0.1,0.1,4.0,4.0,0.794
0.1,0.1,4.1,4.1,0.784
0.1,0.1,4.2,4.2,0.792
0.1,0.1,4.3,4.3,0.788
0.1,0.1,4.4,4.4,0.746
0.1,0.1,4.5,4.5,0.746
0.1,0.1,4.6,4.6,0.74
0.1,0.1,4.7,4.7,0.766
0.1,0.1,4.8,4.8,0.786
0.1,0.1,4.9,4.9,0.756
0.1,0.1,5.0,5.0,0.746
0.1,0.1,5.1,5.1,0.776
0.1,0.1,5.2,5.2,0.76
0.1,0.1,5.3,5.3,0.724
0.1,0.1,5.4,5.4,0.732
0.1,0.1,5.5,5.5,0.786
0.1,0.1,5.6,5.6,0.772
0.1,0.1,5.7,5.7,0.748
0.1,0.1,5.8,5.8,0.782
0.1,0.1,5.9,5.9,0.778
0.1,0.1,6.0,6.0,0.73
0.1,0.1,6.1,6.1,0.736
0.1,0.1,6.2,6.2,0.784
0.1,0.1,6.3,6.3,0.736
0.1,0.1,6.4,6.4,0.748
0.1,0.1,6.5,6.5,0.802
0.1,0.1,6.6,6.6,0.756
0.1,0.1,6.7,6.7,0.744
0.1,0.1,6.8,6.8,0.758
0.1,0.1,6.9,6.9,0.772
0.1,0.1,7.0,7.0,0.78
0.1,0.1,7.1,7.1,0.71
0.1,0.1,7.2,7.2,0.752
0.1,0.1,7.3,7.3,0.754
0.1,0.1,7.4,7.4,0.778
0.1,0.1,7.5,7.5,0.774
0.1,0.1,7.6,7.6,0.752
0.1,0.1,7.7,7.7,0.754
0.1,0.1,7.8,7.8,0.778
0.1,0.1,7.9,7.9,0.74
0.1,0.1,8.0,8.0,0.776
0.1,0.1,8.1,8.1,0.748
0.1,0.1,8.2,8.2,0.78
