$\sigma_{h_1}$,$\sigma_{h_2}$,$\sigma_{x_1}$,$\sigma_{x_2}$,success_rate
0.0,0.0,0.0,0.0,0.102
0.0,0.0,0.1,0.1,0.262
0.0,0.0,0.2,0.2,0.222
0.0,0.0,0.3,0.3,0.242
0.0,0.0,0.4,0.4,0.226
0.0,0.0,0.5,0.5,0.232
0.0,0.0,0.6,0.6,0.236
0.0,0.0,0.7,0.7,0.214
0.0,0.0,0.8,0.8,0.216
0.0,0.0,0.9,0.9,0.246
0.0,0.0,1.0,1.0,0.214
0.0,0.0,1.1,1.1,0.25
0.0,0.0,1.2,1.2,0.232
0.0,0.0,1.3,1.3,0.224
0.0,0.0,1.4,1.4,0.212
0.0,0.0,1.5,1.5,0.234
0.0,0.0,1.6,1.6,0.24
0.0,0.0,1.7,1.7,0.194
0.0,0.0,1.8,1.8,0.222
0.0,0.0,1.9,1.9,0.23
0.0,0.0,2.0,2.0,0.23
0.0,0.0,2.1,2.1,0.214
0.0,0.0,2.2,2.2,0.196
0.0,0.0,2.3,2.3,0.23
0.0,0.0,2.4,2.4,0.206
0.0,0.0,2.5,2.5,0.214
0.0,0.0,2.6,2.6,0.236
0.0,0.0,2.7,2.7,0.25
0.0,0.0,2.8,2.8,0.2
0.0,0.0,2.9,2.9,0.2
0.0,0.0,3.0,3.0,0.22
0.0,0.0,3.1,3.1,0.232
0.0,0.0,3.2,3.2,0.202
0.0,0.0,3.3,3.3,0.244
0.0,0.0,3.4,3.4,0.228
0.0,0.0,3.5,3.5,0.244
0.0,0.0,3.6,3.6,0.234
0.0,0.0,3.7,3.7,0.218
0.0,0.0,3.8,3.8,0.21
0.0,0.0,3.9,3.9,0.22
0.0,0.0,4.0,4.0,0.232
0.0,0.0,4.1,4.1,0.23
0.0,0.0,4.2,4.2,0.23
0.0,0.0,4.3,4.3,0.222
0.0,0.0,4.4,4.4,0.244
0.0,0.0,4.5,4.5,0.214
0.0,0.0,4.6,4.6,0.216
0.0,0.0,4.7,4.7,0.234
0.0,0.0,4.8,4.8,0.252
0.0,0.0,4.9,4.9,0.262
0.0,0.0,5.0,5.0,0.26
0.0,0.0,5.1,5.1,0.242
0.0,0.0,5.2,5.2,0.236
0.0,0.0,5.3,5.3,0.224
0.0,0.0,5.4,5.4,0.222
0.0,0.0,5.5,5.5,0.224
0.0,0.0,5.6,5.6,0.238
0.0,0.0,5.7,5.7,0.208
0.0,0.0,5.8,5.8,0.232
0.0,0.0,5.9,5.9,0.198
0.0,0.0,6.0,6.0,0.226
0.0,0.0,6.1,6.1,0.254
0.0,0.0,6.2,6.2,0.228
0.0,0.0,6.3,6.3,0.22
0.0,0.0,6.4,6.4,0.232
0.0,0.0,6.5,6.5,0.23
0.0,0.0,6.6,6.6,0.228
0.0,0.0,6.7,6.7,0.272
0.0,0.0,6.8,6.8,0.236
0.0,0.0,6.9,6.9,0.252
0.0,0.0,7.0,7.0,0.246
0.0,0.0,7.1,7.1,0.252
0.0,0.0,7.2,7.2,0.204
0.0,0.0,7.3,7.3,0.24
0.0,0.0,7.4,7.4,0.214
0.0,0.0,7.5,7.5,0.208
0.0,0.0,7.6,7.6,0.22
0.0,0.0,7.7,7.7,0.222
0.0,0.0,7.8,7.8,0.246
0.0,0.0,7.9,7.9,0.24
0.0,0.0,8.0,8.0,0.262
0.0,0.0,8.1,8.1,0.228
0.0,0.0,8.2,8.2,0.214
0.0,0.0,8.3,8.3,0.236
0.0,0.0,8.4,8.4,0.202
0.0,0.0,8.5,8.5,0.23
0.0,0.0,8.6,8.6,0.24
0.0,0.0,8.7,8.7,0.22
0.0,0.0,8.8,8.8,0.204
0.0,0.0,8.9,8.9,0.282
0.0,0.0,9.0,9.0,0.25
0.0,0.0,9.1,9.1,0.212
0.0,0.0,9.2,9.2,0.208
0.0,0.0,9.3,9.3,0.2
0.0,0.0,9.4,9.4,0.218
0.0,0.0,9.5,9.5,0.196
0.0,0.0,9.6,9.6,0.216
0.0,0.0,9.7,9.7,0.274
0.0,0.0,9.8,9.8,0.236
0.0,0.0,9.9,9.9,0.194
0.0,0.0,10.0,10.0,0.236
0.0,0.0,10.1,10.1,0.206
0.0,0.0,10.2,10.2,0.228
0.0,0.0,10.3,10.3,0.24
0.0,0.0,10.4,10.4,0.254
0.0,0.0,10.5,10.5,0.256
0.0,0.0,10.6,10.6,0.252
0.0,0.0,10.7,10.7,0.224
0.0,0.0,10.8,10.8,0.228
0.0,0.0,10.9,10.9,0.226
0.0,0.0,11.0,11.0,0.222
0.0,0.0,11.1,11.1,0.21
0.0,0.0,11.2,11.2,0.246
0.0,0.0,11.3,11.3,0.232
0.0,0.0,11.4,11.4,0.246
0.0,0.0,11.5,11.5,0.22
0.0,0.0,11.6,11.6,0.242
0.0,0.0,11.7,11.7,0.26
0.0,0.0,11.8,11.8,0.23
0.0,0.0,11.9,11.9,0.236
0.0,0.0,12.0,12.0,0.188
0.0,0.0,12.1,12.1,0.23
0.0,0.0,12.2,12.2,0.214
0.0,0.0,12.3,12.3,0.216
0.0,0.0,12.4,12.4,0.222
0.0,0.0,12.5,12.5,0.224
0.0,0.0,12.6,12.6,0.252
0.0,0.0,12.7,12.7,0.218
0.0,0.0,12.8,12.8,0.216
0.0,0.0,12.9,12.9,0.194
0.0,0.0,13.0,13.0,0.222
0.0,0.0,13.1,13.1,0.246
0.0,0.0,13.2,13.2,0.208
0.0,0.0,13.3,13.3,0.258
0.0,0.0,13.4,13.4,0.254
0.0,0.0,13.5,13.5,0.244
0.0,0.0,13.6,13.6,0.268
0.0,0.0,13.7,13.7,0.244
0.0,0.0,13.8,13.8,0.218
0.0,0.0,13.9,13.9,0.26
0.0,0.0,14.0,14.0,0.228
0.0,0.0,14.1,14.1,0.24
0.0,0.0,14.2,14.2,0.192
0.0,0.0,14.3,14.3,0.202
0.0,0.0,14.4,14.4,0.212
0.0,0.0,14.5,14.5,0.202
0.0,0.0,14.6,14.6,0.21
0.0,0.0,14.7,14.7,0.23
0.0,0.0,14.8,14.8,0.234
0.0,0.0,14.9,14.9,0.248
0.0,0.0,15.0,15.0,0.218
0.1,0.1,0.0,0.0,0.092
0.1,0.1,0.1,0.1,0.836
0.1,0.1,0.2,0.2,0.84
0.1,0.1,0.3,0.3,0.708
0.1,0.1,0.4,0.4,0.64
0.1,0.1,0.5,0.5,0.508
0.1,0.1,0.6,0.6,0.518
0.1,0.1,0.7,0.7,0.448
0.1,0.1,0.8,0.8,0.374
0.1,0.1,0.9,0.9,0.396
0.1,0.1,1.0,1.0,0.33
0.1,0.1,1.1,1.1,0.312
0.1,0.1,1.2,1.2,0.316
0.1,0.1,1.3,1.3,0.332
0.1,0.1,1.4,1.4,0.326
0.1,0.1,1.5,1.5,0.324
0.1,0.1,1.6,1.6,0.276
0.1,0.1,1.7,1.7,0.298
0.1,0.1,1.8,1.8,0.232
0.1,0.1,1.9,1.9,0.282
0.1,0.1,2.0,2.0,0.284
0.1,0.1,2.1,2.1,0.286
0.1,0.1,2.2,2.2,0.256
0.1,0.1,2.3,2.3,0.27
0.1,0.1,2.4,2.4,0.274
0.1,0.1,2.5,2.5,0.286
0.1,0.1,2.6,2.6,0.26
0.1,0.1,2.7,2.7,0.242
0.1,0.1,2.8,2.8,0.274
0.1,0.1,2.9,2.9,0.27
0.1,0.1,3.0,3.0,0.262
0.1,0.1,3.1,3.1,0.256
0.1,0.1,3.2,3.2,0.284
0.1,0.1,3.3,3.3,0.254
0.1,0.1,3.4,3.4,0.256
0.1,0.1,3.5,3.5,0.248
0.1,0.1,3.6,3.6,0.242
0.1,0.1,3.7,3.7,0.266
0.1,0.1,3.8,3.8,0.254
0.1,0.1,3.9,3.9,0.268
0.1,0.1,4.0,4.0,0.282
0.1,0.1,4.1,4.1,0.238
0.1,0.1,4.2,4.2,0.234
0.1,0.1,4.3,4.3,0.26
0.1,0.1,4.4,4.4,0.266
0.1,0.1,4.5,4.5,0.264
0.1,0.1,4.6,4.6,0.288
0.1,0.1,4.7,4.7,0.256
0.1,0.1,4.8,4.8,0.28
0.1,0.1,4.9,4.9,0.24
0.1,0.1,5.0,5.0,0.224
0.1,0.1,5.1,5.1,0.248
0.1,0.1,5.2,5.2,0.226
0.1,0.1,5.3,5.3,0.234
0.1,0.1,5.4,5.4,0.21
0.1,0.1,5.5,5.5,0.268
0.1,0.1,5.6,5.6,0.268
0.1,0.1,5.7,5.7,0.23
0.1,0.1,5.8,5.8,0.212
0.1,0.1,5.9,5.9,0.254
0.1,0.1,6.0,6.0,0.22
0.1,0.1,6.1,6.1,0.228
0.1,0.1,6.2,6.2,0.234
0.1,0.1,6.3,6.3,0.256
0.1,0.1,6.4,6.4,0.216
0.1,0.1,6.5,6.5,0.26
0.1,0.1,6.6,6.6,0.23
0.1,0.1,6.7,6.7,0.234
0.1,0.1,6.8,6.8,0.22
0.1,0.1,6.9,6.9,0.254
0.1,0.1,7.0,7.0,0.24
0.1,0.1,7.1,7.1,0.226
0.1,0.1,7.2,7.2,0.226
0.1,0.1,7.3,7.3,0.24
0.1,0.1,7.4,7.4,0.266
0.1,0.1,7.5,7.5,0.256
0.1,0.1,7.6,7.6,0.248
0.1,0.1,7.7,7.7,0.272
0.1,0.1,7.8,7.8,0.224
0.1,0.1,7.9,7.9,0.21
0.1,0.1,8.0,8.0,0.288
0.1,0.1,8.1,8.1,0.224
0.1,0.1,8.2,8.2,0.222
0.1,0.1,8.3,8.3,0.24
0.1,0.1,8.4,8.4,0.224
0.1,0.1,8.5,8.5,0.266
0.1,0.1,8.6,8.6,0.238
0.1,0.1,8.7,8.7,0.244
0.1,0.1,8.8,8.8,0.25
0.1,0.1,8.9,8.9,0.266
0.1,0.1,9.0,9.0,0.234
0.1,0.1,9.1,9.1,0.232
0.1,0.1,9.2,9.2,0.226
0.1,0.1,9.3,9.3,0.244
0.1,0.1,9.4,9.4,0.25
0.1,0.1,9.5,9.5,0.228
