$\sigma_{h_1}$,$\sigma_{h_2}$,$\sigma_{x_1}$,$\sigma_{x_2}$,success_rate
0.1,0.1,0.1,0.1,0.892
0.1,0.1,0.2,0.2,0.926
0.1,0.1,0.3,0.3,0.892
0.1,0.1,0.4,0.4,0.848
0.1,0.1,0.5,0.5,0.794
0.1,0.1,0.6,0.6,0.766
0.1,0.1,0.7,0.7,0.746
0.1,0.1,0.8,0.8,0.73
0.1,0.1,0.9,0.9,0.756
0.1,0.1,1.0,1.0,0.71
0.1,0.1,1.1,1.1,0.728
0.1,0.1,1.2,1.2,0.716
0.1,0.1,1.3,1.3,0.758
0.1,0.1,1.4,1.4,0.698
0.1,0.1,1.5,1.5,0.718
0.1,0.1,1.6,1.6,0.706
0.1,0.1,1.7,1.7,0.694
0.1,0.1,1.8,1.8,0.704
0.1,0.1,1.9,1.9,0.704
0.1,0.1,2.0,2.0,0.704
0.1,0.1,2.1,2.1,0.722
0.1,0.1,2.2,2.2,0.684
0.1,0.1,2.3,2.3,0.684
0.1,0.1,2.4,2.4,0.696
0.1,0.1,2.5,2.5,0.672
0.1,0.1,2.6,2.6,0.712
0.1,0.1,2.7,2.7,0.67
0.1,0.1,2.8,2.8,0.674
0.1,0.1,2.9,2.9,0.7
0.1,0.1,3.0,3.0,0.704
0.1,0.1,3.1,3.1,0.654
0.1,0.1,3.2,3.2,0.69
0.1,0.1,3.3,3.3,0.674
0.1,0.1,3.4,3.4,0.684
0.1,0.1,3.5,3.5,0.662
0.1,0.1,3.6,3.6,0.674
0.1,0.1,3.7,3.7,0.666
0.1,0.1,3.8,3.8,0.712
0.1,0.1,3.9,3.9,0.666
0.1,0.1,4.0,4.0,0.678
0.1,0.1,4.1,4.1,0.648
0.1,0.1,4.2,4.2,0.62
0.1,0.1,4.3,4.3,0.674
0.1,0.1,4.4,4.4,0.672
0.1,0.1,4.5,4.5,0.636
0.1,0.1,4.6,4.6,0.67
0.1,0.1,4.7,4.7,0.666
0.1,0.1,4.8,4.8,0.64
0.1,0.1,4.9,4.9,0.68
0.1,0.1,5.0,5.0,0.634
0.1,0.1,5.1,5.1,0.682
0.1,0.1,5.2,5.2,0.702
0.1,0.1,5.3,5.3,0.648
0.1,0.1,5.4,5.4,0.682
0.1,0.1,5.5,5.5,0.63
0.1,0.1,5.6,5.6,0.652
0.1,0.1,5.7,5.7,0.708
0.1,0.1,5.8,5.8,0.642
0.1,0.1,5.9,5.9,0.654
0.1,0.1,6.0,6.0,0.656
0.1,0.1,6.1,6.1,0.66
0.1,0.1,6.2,6.2,0.608
0.1,0.1,6.3,6.3,0.7
0.1,0.1,6.4,6.4,0.66
0.1,0.1,6.5,6.5,0.648
0.1,0.1,6.6,6.6,0.65
0.1,0.1,6.7,6.7,0.638
0.1,0.1,6.8,6.8,0.688
0.1,0.1,6.9,6.9,0.648
0.1,0.1,7.0,7.0,0.678
0.1,0.1,7.1,7.1,0.674
0.1,0.1,7.2,7.2,0.644
0.1,0.1,7.3,7.3,0.636
0.1,0.1,7.4,7.4,0.654
0.1,0.1,7.5,7.5,0.672
0.1,0.1,7.6,7.6,0.67
0.1,0.1,7.7,7.7,0.644
0.1,0.1,7.8,7.8,0.664
0.1,0.1,7.9,7.9,0.622
0.1,0.1,8.0,8.0,0.69
0.1,0.1,8.1,8.1,0.682
0.1,0.1,8.2,8.2,0.644
0.1,0.1,8.3,8.3,0.626
0.1,0.1,8.4,8.4,0.632
0.1,0.1,8.5,8.5,0.65
0.1,0.1,8.6,8.6,0.646
0.1,0.1,8.7,8.7,0.692
0.1,0.1,8.8,8.8,0.64
0.1,0.1,8.9,8.9,0.658
0.1,0.1,9.0,9.0,0.664
0.1,0.1,9.1,9.1,0.634
0.1,0.1,9.2,9.2,0.682
0.1,0.1,9.3,9.3,0.696
0.1,0.1,9.4,9.4,0.64
0.1,0.1,9.5,9.5,0.666
0.1,0.1,9.6,9.6,0.684
0.1,0.1,9.7,9.7,0.614
0.1,0.1,9.8,9.8,0.656
0.1,0.1,9.9,9.9,0.67
0.1,0.1,10.0,10.0,0.68
0.1,0.1,10.1,10.1,0.668
0.1,0.1,10.2,10.2,0.67
0.1,0.1,10.3,10.3,0.64
0.1,0.1,10.4,10.4,0.692
0.1,0.1,10.5,10.5,0.672
0.1,0.1,10.6,10.6,0.612
0.1,0.1,10.7,10.7,0.634
0.1,0.1,10.8,10.8,0.676
0.1,0.1,10.9,10.9,0.65
0.1,0.1,11.0,11.0,0.626
0.1,0.1,11.1,11.1,0.6
0.1,0.1,11.2,11.2,0.664
0.1,0.1,11.3,11.3,0.64
0.1,0.1,11.4,11.4,0.656
0.1,0.1,11.5,11.5,0.674
0.1,0.1,11.6,11.6,0.658
0.1,0.1,11.7,11.7,0.664
0.1,0.1,11.8,11.8,0.676
0.1,0.1,11.9,11.9,0.62
0.1,0.1,12.0,12.0,0.634
0.1,0.1,12.1,12.1,0.636
0.1,0.1,12.2,12.2,0.656
0.1,0.1,12.3,12.3,0.642
0.1,0.1,12.4,12.4,0.648
0.1,0.1,12.5,12.5,0.644
0.1,0.1,12.6,12.6,0.692
0.1,0.1,12.7,12.7,0.688
0.1,0.1,12.8,12.8,0.624
