$\sigma_{h_1}$,$\sigma_{h_2}$,$\sigma_{x_1}$,$\sigma_{x_2}$,success_rate
0.1,0.1,0.1,0.1,0.914
0.1,0.1,0.2,0.2,0.912
0.1,0.1,0.3,0.3,0.868
0.1,0.1,0.4,0.4,0.816
0.1,0.1,0.5,0.5,0.778
0.1,0.1,0.6,0.6,0.75
0.1,0.1,0.7,0.7,0.79
0.1,0.1,0.8,0.8,0.696
0.1,0.1,0.9,0.9,0.72
0.1,0.1,1.0,1.0,0.688
0.1,0.1,1.1,1.1,0.72
0.1,0.1,1.2,1.2,0.694
0.1,0.1,1.3,1.3,0.666
0.1,0.1,1.4,1.4,0.706
0.1,0.1,1.5,1.5,0.684
0.1,0.1,1.6,1.6,0.686
0.1,0.1,1.7,1.7,0.672
0.1,0.1,1.8,1.8,0.676
0.1,0.1,1.9,1.9,0.692
0.1,0.1,2.0,2.0,0.674
0.1,0.1,2.1,2.1,0.652
0.1,0.1,2.2,2.2,0.674
0.1,0.1,2.3,2.3,0.662
0.1,0.1,2.4,2.4,0.638
0.1,0.1,2.5,2.5,0.692
0.1,0.1,2.6,2.6,0.686
0.1,0.1,2.7,2.7,0.7
0.1,0.1,2.8,2.8,0.644
0.1,0.1,2.9,2.9,0.68
0.1,0.1,3.0,3.0,0.632
0.1,0.1,3.1,3.1,0.642
0.1,0.1,3.2,3.2,0.668
0.1,0.1,3.3,3.3,0.634
0.1,0.1,3.4,3.4,0.66
0.1,0.1,3.5,3.5,0.604
0.1,0.1,3.6,3.6,0.634
0.1,0.1,3.7,3.7,0.648
0.1,0.1,3.8,3.8,0.636
0.1,0.1,3.9,3.9,0.642
0.1,0.1,4.0,4.0,0.664
0.1,0.1,4.1,4.1,0.612
0.1,0.1,4.2,4.2,0.612
0.1,0.1,4.3,4.3,0.61
0.1,0.1,4.4,4.4,0.604
0.1,0.1,4.5,4.5,0.628
0.1,0.1,4.6,4.6,0.606
0.1,0.1,4.7,4.7,0.662
0.1,0.1,4.8,4.8,0.626
0.1,0.1,4.9,4.9,0.61
0.1,0.1,5.0,5.0,0.634
0.1,0.1,5.1,5.1,0.628
0.1,0.1,5.2,5.2,0.596
0.1,0.1,5.3,5.3,0.608
0.1,0.1,5.4,5.4,0.578
0.1,0.1,5.5,5.5,0.598
0.1,0.1,5.6,5.6,0.614
0.1,0.1,5.7,5.7,0.622
0.1,0.1,5.8,5.8,0.626
0.1,0.1,5.9,5.9,0.576
0.1,0.1,6.0,6.0,0.588
0.1,0.1,6.1,6.1,0.588
0.1,0.1,6.2,6.2,0.584
0.1,0.1,6.3,6.3,0.62
0.1,0.1,6.4,6.4,0.59
0.1,0.1,6.5,6.5,0.592
0.1,0.1,6.6,6.6,0.586
0.1,0.1,6.7,6.7,0.57
0.1,0.1,6.8,6.8,0.58
0.1,0.1,6.9,6.9,0.614
